Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
2019-01-01,3715.5644411293,430421,41907983025474500000,3542400.0,465325537,2.41316854202662e+22,11.22870449,4061829.6,121.25,31.16,14.52,249.919998,121.510002,25.450001,2.95281538,10
2019-01-02,3882.3047543479997,585888,41967181849657300000,3540512.5,465612491,2.41316854202662e+22,18.0404076,4058378.0,121.33000200000001,31.82,14.56,250.17999300000002,122.150002,25.639999,2.95281538,10
2019-01-03,3795.5927412969,602487,43125086357613600000,3538575.0,465925016,2.41316854202662e+22,19.1678382,4058118.7142857136,122.43,31.51,14.75,244.210007,123.540001,25.5,2.95281538,10
2019-01-04,3812.3811076791,588143,41621766074219400000,3536712.5,466225825,2.41316854202662e+22,19.57925017,4057859.4285714286,121.440002,32.669998,14.73,252.38999900000002,122.110001,25.459999,2.95281538,10
2019-01-05,3809.9143429619,510108,46893393301264800000,3534675.0,466492385,2.41316854202662e+22,12.27107591,4057600.142857143,121.440002,32.669998,14.73,252.38999900000002,122.110001,25.459999,2.95281538,10
2019-01-06,4014.1331870739,513094,38530247701338900000,3532912.5,466756900,2.41316854202662e+22,16.59508434,4057340.857142857,121.440002,32.669998,14.73,252.38999900000002,122.110001,25.459999,2.95281538,10
2019-01-07,3989.6317409326,605722,39037730685255300000,3531150.0,467065582,2.41316854202662e+22,23.87585077,4057081.5714285714,121.860001,33.18,14.67,254.38000499999998,121.75,25.35,2.95281538,10
2019-01-08,3992.9861439065003,618858,47351091817120900000,3529037.5,467390332,2.41316854202662e+22,20.94683492,4056822.2857142864,121.529999,33.48,14.69,256.769989,121.43,25.43,2.95281538,10
2019-01-09,3995.3251931641,615693,45846372449100000000,3526987.5,467709028,2.41316854202662e+22,24.16978699,4056563.0,122.309998,33.990002000000004,14.78,257.97000099999997,121.239998,25.190001000000002,2.95281538,10
2019-01-10,3617.3462911588,646786,43353328483791200000,3525037.5,468037855,2.41316854202662e+22,25.84515048,4055631.7142857136,121.589996,34.07,14.6,258.880005,120.459999,25.34,2.95281538,10
2019-01-11,3606.1648903844,623732,41383623116490900000,3523187.5,468349097,2.41316854202662e+22,24.25918558,4054700.4285714286,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
2019-01-12,3611.5282378524,511629,38677064272569000000,3521462.5,468623925,2.41316854202662e+22,17.12273992,4053769.142857143,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
2019-01-13,3497.6693915005,484995,38088906456098900000,3519750.0,468876688,2.41316854202662e+22,14.17709438,4052837.857142857,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
2019-01-14,3654.3470673604998,599565,43683568800574600000,3517887.5,469193865,2.52715378809958e+22,19.99425343,4051906.5714285714,122.089996,33.77,14.66,257.399994,120.480003,25.360001,2.95281538,10
2019-01-15,3568.7512587365995,618207,38730326254399700000,3516237.5,469521493,2.52715378809958e+22,21.20358949,4050975.2857142864,121.879997,33.900002,14.6,260.350006,120.040001,25.450001,2.95281538,10
2019-01-16,3593.7217397683007,653009,38947768640900700000,3514575.0,469873957,2.52715378809958e+22,25.07927963,4050044.0,122.269997,33.869999,14.63,260.980011,120.160004,25.48,2.95281538,10
2019-01-17,3623.717336702,610155,37090155212944000000,3512987.5,470195902,2.52715378809958e+22,23.48759589,4049616.5714285714,122.110001,34.200001,14.57,262.959991,120.190002,25.48,2.95281538,10
2019-01-18,3605.855186877701,625350,40204189656661300000,3511262.5,470523083,2.52715378809958e+22,20.91797749,4049189.142857143,121.019997,34.84,14.37,266.459991,119.559998,25.559998999999998,2.95281538,10
2019-01-19,3690.9085636878003,526843,38789550353980900000,3509600.0,470800625,2.52715378809958e+22,17.577320620000002,4048761.7142857136,121.019997,34.84,14.37,266.459991,119.559998,25.559998999999998,2.95281538,10
2019-01-20,3544.2217242808,514495,45946122325733000000,3507637.5,471064445,2.52715378809958e+22,14.42266508,4048334.2857142864,121.019997,34.84,14.37,266.459991,119.559998,25.559998999999998,2.95281538,10
2019-01-21,3528.4635294479,596512,43766301619264700000,3505762.5,471372150,2.52715378809958e+22,19.91907516,4047906.857142857,121.019997,34.84,14.37,266.459991,119.559998,25.559998999999998,2.95281538,10
2019-01-22,3581.5519472363,598604,38124027253341600000,3504137.5,471684472,2.52715378809958e+22,20.9003654,4047479.4285714286,121.449997,34.02,14.39,262.859985,120.370003,25.559998999999998,2.95281538,10
2019-01-23,3549.7707990970002,681835,42994832322939700000,3502312.5,472015211,2.52715378809958e+22,22.67278096,4047052.0,121.279999,33.669998,14.42,263.410004,120.32,25.5,2.95281538,10
2019-01-24,3562.9204764613,631256,47161426789251300000,3500287.5,472344523,2.52715378809958e+22,22.98899396,4045998.5714285714,121.089996,33.860001000000004,14.36,263.549988,121.110001,25.65,2.95281538,10
2019-01-25,3566.6661636996,627179,40071148859930000000,3498562.5,472676284,2.52715378809958e+22,24.82339222,4044945.142857143,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001000000002,2.95281538,10
2019-01-26,3563.2780095528,585758,43903670081181500000,3496687.5,472993299,2.52715378809958e+22,19.8801991,4043891.7142857136,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001000000002,2.95281538,10
2019-01-27,3539.6209472447,496605,40153561533870300000,3494975.0,473256690,2.52715378809958e+22,15.90784813,4042838.2857142864,122.860001,34.330002,14.74,265.77999900000003,120.529999,25.440001000000002,2.95281538,10
2019-01-28,3425.2621611882,636796,42106097835416900000,3493162.5,473586372,2.49737828519513e+22,24.16321392,4041784.857142857,123.290001,33.950001,14.79,263.76001,120.410004,25.459999,2.95281538,10
2019-01-29,3395.0186452496996,626782,42110900229657500000,3491337.5,473924928,2.49737828519513e+22,23.14980149,4040731.4285714286,123.980003,34.07,14.88,263.410004,121.019997,25.469998999999998,2.95281538,10
2019-01-30,3441.0322154158002,609602,39221156250971600000,3489637.5,474249302,2.49737828519513e+22,21.22346169,4039678.0,124.690002,34.580002,15.05,267.579987,120.93,25.34,2.95281538,10
2019-01-31,3420.6332265759997,640456,45535606136438000000,3487700.0,474592392,2.49737828519513e+22,29.03627429,4037774.0,124.75,34.740002000000004,15.05,269.929993,121.970001,25.389999,2.95281538,10
2019-02-01,3439.8056988758008,665415,44931708293288600000,3485725.0,474929680,2.49737828519513e+22,33.11076701,4035870.0,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2019-02-02,3433.0352852215997,554215,41748119138168800000,3483925.0,475222989,2.49737828519513e+22,18.92618462,4033966.0,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2019-02-03,3404.499313399,521476,40104987939224100000,3482200.0,475495754,2.49737828519513e+22,14.74322284,4032062.0,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2019-02-04,3412.2304311019,616372,42426280818639200000,3480362.5,475813887,2.49737828519513e+22,17.08811248,4030158.0,123.959999,35.43,14.88,271.959991,120.41999799999999,25.459999,2.930993525,9
2019-02-05,3419.7678987458007,650498,42293335167817000000,3478525.0,476174324,2.49737828519513e+22,17.21081291,4028254.0,124.279999,35.41,14.87,273.100006,120.970001,25.530001000000002,2.930993525,9
2019-02-06,3367.5190315822997,687619,47475372524864000000,3476475.0,476516875,2.49737828519513e+22,21.79051765,4026350.0,123.440002,35.16,14.68,272.73999,121.029999,25.629998999999998,2.930993525,9
2019-02-07,3360.534075862,647015,50162630776080600000,3474300.0,476852892,2.49737828519513e+22,16.74141122,4026647.2857142864,123.739998,34.360001000000004,14.77,270.140015,121.83000200000001,25.690001000000002,2.930993525,9
2019-02-08,3591.0221518825,694282,47057159097265700000,3472262.5,477193745,2.49737828519513e+22,20.91053599,4026944.5714285714,124.209999,34.200001,14.83,270.47000099999997,122.349998,25.719998999999998,2.930993525,9
2019-02-09,3617.4646801319,564086,43459371298220400000,3470387.5,477486832,2.49737828519513e+22,17.75264078,4027241.857142857,124.209999,34.200001,14.83,270.47000099999997,122.349998,25.719998999999998,2.930993525,9
2019-02-10,3621.1540027134,495935,41040381159850300000,3468637.5,477748883,2.60340251433503e+22,13.62075475,4027539.142857143,124.209999,34.200001,14.83,270.47000099999997,122.349998,25.719998999999998,2.930993525,9
2019-02-11,3593.1831765659003,692066,43455474861985200000,3466825.0,478068598,2.60340251433503e+22,23.13798165,4027836.4285714286,123.599998,34.389998999999996,14.72,270.619995,121.870003,25.82,2.930993525,9
2019-02-12,3579.3418810265002,826410,38811045973711400000,3465225.0,478415273,2.60340251433503e+22,34.31602175,4028133.7142857136,123.860001,34.830002,14.73,274.100006,121.559998,25.73,2.930993525,9
2019-02-13,3569.5548327757,765345,45927035327659600000,3463312.5,478805537,2.60340251433503e+22,35.63755618,4028431.0,123.370003,35.29000100000001,14.59,274.98999,121.099998,25.870001000000002,2.930993525,9
2019-02-14,3558.3968581046997,618703,43211780541411800000,3461550.0,479136643,2.60340251433503e+22,26.180398,4021715.142857143,124.059998,35.389998999999996,14.65,274.380005,121.790001,25.84,2.930993525,9
2019-02-15,3566.2477646316997,618553,37683597866461700000,3459962.5,479454649,2.60340251433503e+22,26.46547377,4014999.2857142864,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2019-02-16,3596.4051912371,604952,45237752786044900000,3458087.5,479761813,2.60340251433503e+22,22.36572171,4008283.4285714286,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2019-02-17,3606.1519884106,522919,47650627348828100000,3456100.0,480030838,2.60340251433503e+22,19.17235936,4001567.5714285714,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2019-02-18,3865.3181649793,684675,46822699603389300000,3454162.5,480378222,2.60340251433503e+22,29.40410079,3994851.7142857136,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2019-02-19,3904.4829202328,715469,47030918340350700000,3452212.5,480757982,2.60340251433503e+22,36.59295015,3988135.857142857,126.699997,36.119999,15.02,277.850006,122.290001,25.690001000000002,2.930993525,9
2019-02-20,3924.7398439210997,694092,39077038975574600000,3450600.0,481125284,2.60340251433503e+22,37.76184521,3981420.0,126.480003,36.279999,15.07,278.410004,121.940002,25.709999,2.930993525,9
2019-02-21,3889.7584851849,648082,36028433777095700000,3449100.0,481465880,2.60340251433503e+22,34.71560858,3980444.2857142864,125.050003,35.68,14.83,277.420013,120.849998,25.73,2.930993525,9
2019-02-22,3933.6075896328,739321,48577096246561800000,3447075.0,481835334,2.60340251433503e+22,39.01280561,3979468.5714285714,125.5,35.79000100000001,14.95,279.140015,121.57,25.719998999999998,2.930993525,9
2019-02-23,4105.112758596099,570604,43492944793615300000,3445287.5,482141692,2.60340251433503e+22,25.43940867,3978492.857142857,125.5,35.79000100000001,14.95,279.140015,121.57,25.719998999999998,2.930993525,9
2019-02-24,3763.6205157956,569543,41366821308237500000,3443575.0,482433811,2.60783802107564e+22,29.55542146,3977517.142857143,125.5,35.79000100000001,14.95,279.140015,121.57,25.719998999999998,2.930993525,9
2019-02-25,3819.8653414425,670193,43316549390630600000,3441787.5,482776899,2.60783802107564e+22,38.85345862,3976541.4285714286,125.370003,35.84,14.9,279.519989,121.209999,25.700001,2.930993525,9
2019-02-26,3797.581789510301,704073,48035274222107900000,3439775.0,483148703,2.60783802107564e+22,35.84517142,3975565.7142857136,125.58000200000001,35.66,14.94,279.320007,121.809998,25.6,2.930993525,9
2019-02-27,3772.9363353275,679215,42519589839344300000,3438012.5,483510549,2.60783802107564e+22,32.66318415,3974590.0,124.690002,35.830002,14.75,279.200012,120.43,25.620001000000002,2.930993525,9
2019-02-28,3799.6785429509996,692856,45224193112055500000,3436137.5,483874774,2.60783802107564e+22,30.29594178,3973810.5714285714,123.989998,35.470001,14.63,278.679993,120.019997,25.639999,2.930993525,9
2019-03-01,3811.6119793671,723753,49170702570357400000,3434112.5,484232771,2.60783802107564e+22,30.48611973,3973031.142857143,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
2019-03-02,3804.4191701095,631284,40047770810878200000,3432462.5,484577430,2.60783802107564e+22,25.32153705,3972251.7142857136,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
2019-03-03,3782.6641011218,555616,43741596327954100000,3430637.5,484869826,2.60783802107564e+22,21.38429981,3971472.2857142864,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
2019-03-04,3689.8628931904,681621,41223742472609300000,3428925.0,485218872,2.60783802107564e+22,28.45991569,3970692.857142857,121.559998,36.209998999999996,14.15,279.399994,119.589996,25.77,2.8638736,8
2019-03-05,3832.0808847342,706748,45065454129440000000,3427062.5,485591442,2.60783802107564e+22,29.02363002,3969913.4285714286,121.720001,36.099998,14.2,279.019989,119.839996,25.84,2.8638736,8
2019-03-06,3848.9563696825,738110,38528060884553400000,3425462.5,485954697,2.60783802107564e+22,38.43684345,3969134.0,121.610001,35.59,14.15,277.329987,120.279999,25.84,2.8638736,8
2019-03-07,3859.8399833296003,689202,42611732370517000000,3423687.5,486312885,2.60783802107564e+22,38.15885184,3969480.4285714286,121.510002,35.400002,14.09,275.01001,121.059998,26.07,2.8638736,8
2019-03-08,3828.3719040694,711508,44157583860299200000,3421862.5,486675110,2.60783802107564e+22,34.53420729,3969826.857142857,122.839996,34.709998999999996,14.41,274.459991,121.57,25.99,2.8638736,8
2019-03-09,3898.8684595605,601872,42208419467815900000,3420137.5,486998061,2.60783802107564e+22,24.54420613,3970173.2857142864,122.839996,34.709998999999996,14.41,274.459991,121.57,25.99,2.8638736,8
2019-03-10,3899.6558689562,521885,41100186747885300000,3418437.5,487266298,2.60656906944718e+22,19.08668276,3970519.7142857136,122.839996,34.709998999999996,14.41,274.459991,121.57,25.99,2.8638736,8
2019-03-11,3851.2491896498,750665,42503939719057900000,3416662.5,487652401,2.60656906944718e+22,30.82179358,3970866.142857143,122.239998,35.259997999999996,14.37,278.440002,121.209999,25.93,2.8638736,8
2019-03-12,3866.2959463248,699020,43437248946049700000,3414875.0,488017516,2.60656906944718e+22,31.50427651,3971212.5714285714,122.980003,35.54000100000001,14.48,279.48999,122.059998,25.879998999999998,2.8638736,8
2019-03-13,3846.2744415121,716425,40662224473979300000,3413187.5,488376936,2.60656906944718e+22,36.04315035,3971559.0,123.839996,35.919998,14.51,281.339996,121.83000200000001,25.76,2.8638736,8
2019-03-14,3855.7443626577,741453,46183537655526700000,3411250.0,488757000,2.60656906944718e+22,37.56437664,3970300.2857142864,122.410004,35.950001,14.24,281.160004,120.949997,25.84,2.8638736,8
2019-03-15,3892.0523011383,719155,46348968856099100000,3409337.5,489128410,2.60656906944718e+22,31.12448995,3969041.5714285714,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
2019-03-16,3985.8512364813,612907,49273517380854100000,3407300.0,489450514,2.60656906944718e+22,22.36301366,3967782.857142857,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
2019-03-17,3970.3890446061,538878,43917589020494200000,3405475.0,489731212,2.60656906944718e+22,16.78071195,3966524.142857143,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
2019-03-18,3974.4157640954,716932,48794560802394800000,3403462.5,490089249,2.60656906944718e+22,22.37480548,3965265.4285714286,123.040001,36.439999,14.39,282.329987,121.68,25.77,2.8638736,8
2019-03-19,3996.0371307640003,750460,52340744366409300000,3401287.5,490469992,2.60656906944718e+22,22.30871865,3964006.7142857136,123.379997,36.330002,14.4,282.399994,121.410004,25.74,2.8638736,8
2019-03-20,4027.7873954939,738360,47998721298051700000,3399275.0,490843715,2.60656906944718e+22,27.1997923,3962748.0,124.18,36.41,14.54,281.549988,122.68,25.59,2.8638736,8
2019-03-21,3974.8114294551,708212,43227185708928300000,3397487.5,491214565,2.60656906944718e+22,35.53040752,3961729.2857142864,123.68,36.650002,14.5,284.730011,122.949997,25.75,2.8638736,8
2019-03-22,3987.3052249052002,722817,48748649046418300000,3395475.0,491578423,2.60656906944718e+22,27.14701994,3960710.5714285714,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
2019-03-23,3977.707443288,583493,43728814322389100000,3393662.5,491888095,2.60656906944718e+22,17.94886278,3959691.857142857,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
2019-03-24,3968.4387009854,559556,47248726714639800000,3391787.5,492173945,2.73987364863131e+22,15.67630252,3958673.142857143,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
2019-03-25,3913.7817170518,716713,46931934445665000000,3389937.5,492534077,2.73987364863131e+22,29.20096219,3957654.4285714286,124.91999799999999,35.650002,14.56,279.040009,125.059998,25.799999,2.8638736,8
2019-03-26,3915.3753197805,686290,42644443157083700000,3388262.5,492887277,2.73987364863131e+22,36.41495629,3956635.7142857136,124.300003,36.139998999999996,14.47,281.119995,124.970001,25.879998999999998,2.8638736,8
2019-03-27,4018.5905096995,783494,47437359677205900000,3386400.0,493283268,2.73987364863131e+22,48.02051729,3955617.0,123.650002,35.889998999999996,14.32,279.649994,126.120003,25.91,2.8638736,8
2019-03-28,4008.3708718477,768228,46172671025921300000,3384575.0,493679721,2.73987364863131e+22,47.81690988,3952744.4285714286,121.900002,36.049999,14.07,280.709991,126.559998,26.0,2.8638736,8
2019-03-29,4080.2601141915998,764547,46462107647002200000,3382737.5,494063472,2.73987364863131e+22,63.48208552,3949871.857142857,122.010002,36.029999,14.18,282.480011,126.440002,26.030001000000002,2.8638736,8
2019-03-30,4081.2216046987,684555,43931023654099400000,3381000.0,494406776,2.73987364863131e+22,54.67372903,3946999.2857142864,122.010002,36.029999,14.18,282.480011,126.440002,26.030001000000002,2.8638736,8
2019-03-31,4094.7047913777,625975,44714511477921500000,3379262.5,494721323,2.73987364863131e+22,44.61425508,3944126.7142857136,122.010002,36.029999,14.18,282.480011,126.440002,26.030001000000002,2.8638736,8
2019-04-01,4135.1849399747,690259,42678137236726500000,3377562.5,495074166,2.73987364863131e+22,61.8467373,3941254.142857143,121.529999,36.5,14.15,285.829987,124.370003,26.01,2.8103199410000004,12
2019-04-02,4818.7706353498,887936,50403684289879200000,3375600.0,495530545,2.73987364863131e+22,114.48978878,3938381.5714285714,121.980003,36.25,14.16,285.97000099999997,124.599998,26.040001,2.8103199410000004,12
2019-04-03,5102.1507526415,856229,44625396644527300000,3373825.0,495959100,2.73987364863131e+22,142.10298824,3935509.0,121.800003,35.849998,14.2,286.420013,123.519997,26.0,2.8103199410000004,12
2019-04-04,4875.5994313973,806470,45509611419261100000,3372075.0,496372326,2.73987364863131e+22,154.4635303,3935691.142857143,122.110001,36.16,14.22,287.179993,123.870003,26.030001000000002,2.8103199410000004,12
2019-04-05,5030.9332705867,883934,48745063730449400000,3370100.0,496784306,2.73987364863131e+22,114.82307281,3935873.2857142864,121.980003,36.799999,14.17,288.570007,124.029999,26.059998999999998,2.8103199410000004,12
2019-04-06,5028.3210819427,677527,44075190548470500000,3368362.5,497113983,2.74578277879344e+22,80.84759712,3936055.4285714286,121.980003,36.799999,14.17,288.570007,124.029999,26.059998999999998,2.8103199410000004,12
2019-04-07,5198.1731702888,621921,45350283683949200000,3366600.0,497419200,2.74578277879344e+22,85.51644481,3936237.5714285714,121.980003,36.799999,14.17,288.570007,124.029999,26.059998999999998,2.8103199410000004,12
2019-04-08,5260.2050430865,776675,46495028862203200000,3364750.0,497816687,2.74578277879344e+22,130.54444043,3936419.7142857136,122.510002,36.98,14.31,288.790009,123.589996,25.969998999999998,2.8103199410000004,12
2019-04-09,5179.997649217999,777610,42095624483244300000,3363100.0,498211456,2.74578277879344e+22,114.92556114,3936601.857142857,123.150002,36.529999,14.28,287.309998,123.980003,25.98,2.8103199410000004,12
2019-04-10,5283.543757825,779763,47135168040529900000,3361250.0,498617092,2.74578277879344e+22,111.78539463,3936784.0,123.529999,36.68,14.28,288.290009,124.279999,25.940001000000002,2.8103199410000004,12
2019-04-11,5049.6058235388,813435,49829838204014400000,3359287.5,499049981,2.74578277879344e+22,115.28509796,3936075.857142857,121.949997,36.650002,14.02,288.209991,123.550003,26.02,2.8103199410000004,12
2019-04-12,5077.5158640878,772966,47740097595547200000,3357400.0,499428773,2.74578277879344e+22,100.56571481,3935367.7142857136,121.83000200000001,36.779999,14.05,290.160004,122.66999799999999,25.959999,2.8103199410000004,12
2019-04-13,5066.8670401606,595840,42942120125706800000,3355712.5,499747434,2.74578277879344e+22,66.22119369,3934659.5714285714,121.83000200000001,36.779999,14.05,290.160004,122.66999799999999,25.959999,2.8103199410000004,12
2019-04-14,5158.3874010066,594251,38866837496263900000,3354187.5,500042003,2.74578277879344e+22,57.42373876,3933951.4285714286,121.83000200000001,36.779999,14.05,290.160004,122.66999799999999,25.959999,2.8103199410000004,12
2019-04-15,5045.6751659083,775820,45786202553595900000,3352375.0,500440321,2.74578277879344e+22,78.96972247,3933243.2857142864,121.599998,36.529999,14.06,289.97000099999997,122.980003,25.950001,2.8103199410000004,12
2019-04-16,5184.2044677778995,772119,46398762694043500000,3350562.5,500824027,2.74578277879344e+22,76.56869368,3932535.142857143,120.510002,36.799999,14.07,290.160004,122.209999,26.01,2.8103199410000004,12
2019-04-17,5220.9599338196995,748387,43671759750301900000,3348837.5,501207100,2.74578277879344e+22,77.14980905,3931827.0,120.279999,36.709998999999996,14.05,289.450012,122.260002,25.99,2.8103199410000004,12
2019-04-18,5276.558982329099,744209,47395377027632000000,3346975.0,501587059,2.74578277879344e+22,72.41958659999997,3931319.2857142864,120.370003,36.549999,14.06,290.019989,122.900002,26.129998999999998,2.8103199410000004,12
2019-04-19,5266.6612458779,791178,48351886925704300000,3345075.0,501989757,2.74578277879344e+22,78.43301725,3930811.5714285714,120.370003,36.549999,14.06,290.019989,122.900002,26.129998999999998,2.8103199410000004,12
2019-04-20,5292.1483296981,688991,41714219580644600000,3343437.5,502305448,2.74578277879344e+22,58.09103814,3930303.857142857,120.370003,36.549999,14.06,290.019989,122.900002,26.129998999999998,2.8103199410000004,12
2019-04-21,5276.5583181647,683505,51053645215423700000,3341412.5,502591990,2.72860584985047e+22,50.31279868,3929796.142857143,120.370003,36.549999,14.06,290.019989,122.900002,26.129998999999998,2.8103199410000004,12
2019-04-22,5398.4334166027,645228,42604162603554200000,3339737.5,502927772,2.72860584985047e+22,70.12693315,3929288.4285714286,120.370003,37.310001,14.08,290.269989,122.309998,26.07,2.8103199410000004,12
2019-04-23,5552.5219105461,715607,36381411331339600000,3338287.5,503302469,2.72860584985047e+22,96.48121035,3928780.7142857136,120.120003,37.32,13.91,292.880005,122.57,26.16,2.8103199410000004,12
2019-04-24,5432.9910174238,880285,52082387175702200000,3336250.0,503740093,2.72860584985047e+22,130.67492641,3928273.0,120.470001,36.66,14.0,292.230011,123.57,26.290001,2.8103199410000004,12
2019-04-25,5132.227526274,754024,44677464536396300000,3334462.5,504130461,2.72860584985047e+22,94.30087588,3922761.2857142864,120.57,36.509997999999996,14.0,292.049988,123.389999,26.34,2.8103199410000004,12
2019-04-26,5151.5745281681,769113,47688544101416800000,3332575.0,504514038,2.72860584985047e+22,91.44744899,3917249.5714285714,121.370003,36.09,14.1,293.410004,123.809998,26.309998999999998,2.8103199410000004,12
2019-04-27,5200.1932393191,614072,44281382322642300000,3330862.5,504826307,2.72860584985047e+22,54.42092725,3911737.857142857,121.370003,36.09,14.1,293.410004,123.809998,26.309998999999998,2.8103199410000004,12
2019-04-28,5152.5457396305,594392,50061090622397300000,3328825.0,505128443,2.72860584985047e+22,47.95393039,3906226.142857143,121.370003,36.09,14.1,293.410004,123.809998,26.309998999999998,2.8103199410000004,12
2019-04-29,5151.4334996792995,793473,51427766558239900000,3326787.5,505508350,2.72860584985047e+22,70.95469952,3900714.4285714286,120.83000200000001,35.99000200000001,13.99,293.869995,123.019997,26.25,2.8103199410000004,12
2019-04-30,5277.4444688896,837456,44270908930449800000,3325037.5,505912354,2.72860584985047e+22,85.48463465,3895202.7142857136,121.199997,35.939999,14.02,294.019989,123.650002,26.17,2.8103199410000004,12
2019-05-01,5297.9424922151,765604,54563182674700000000,3322900.0,506305715,2.72860584985047e+22,65.62521893,3889691.0,120.400002,35.16,13.75,291.809998,123.900002,26.200001,2.67047402,17
2019-05-02,5405.878067008401,790956,58134094041717600000,3320600.0,506708122,2.72860584985047e+22,64.71081505,3890051.7142857136,119.940002,34.549999,13.71,291.179993,123.309998,26.26,2.67047402,17
2019-05-03,5697.6790537992,803527,47422002215583400000,3318700.0,507115655,2.72860584985047e+22,81.27225085,3890412.4285714286,120.650002,34.880001,13.96,294.0299990000001,123.660004,26.16,2.67047402,17
2019-05-04,5812.331779303299,660279,43146234184251400000,3317050.0,507465088,2.87856004655158e+22,60.62915441,3890773.142857143,120.650002,34.880001,13.96,294.0299990000001,123.660004,26.16,2.67047402,17
2019-05-05,5713.0350518135,617817,43283085369865900000,3315437.5,507782004,2.87856004655158e+22,62.87230397,3891133.857142857,120.650002,34.880001,13.96,294.0299990000001,123.660004,26.16,2.67047402,17
2019-05-06,5706.008420788299,769259,50143344449874100000,3313550.0,508172615,2.87856004655158e+22,76.31168717,3891494.5714285714,120.809998,34.900002,13.98,292.820007,124.0,26.18,2.67047402,17
2019-05-07,5899.5296934602,759338,42461075985464100000,3311962.5,508562649,2.87856004655158e+22,92.31932906,3891855.2857142864,121.209999,34.630001,13.98,287.929993,124.949997,26.200001,2.67047402,17
2019-05-08,5932.441391391801,839325,50406221798306500000,3310062.5,508997742,2.87856004655158e+22,112.30765219,3892216.0,120.910004,34.639998999999996,13.89,287.5299990000001,124.410004,26.209999,2.67047402,17
2019-05-09,6159.6859018287,826107,50298096217920300000,3308187.5,509420758,2.87856004655158e+22,106.95654809,3888292.142857143,121.199997,34.619999,13.83,286.660004,124.91999799999999,26.16,2.67047402,17
2019-05-10,6387.829450439001,784376,41330117828962500000,3306625.0,509822723,2.87856004655158e+22,123.74361638,3884368.2857142864,121.43,34.790001000000004,13.84,288.100006,124.75,26.15,2.67047402,17
2019-05-11,7254.8055361621,775117,43452990170776000000,3305000.0,510224800,2.87856004655158e+22,125.12338209,3880444.4285714286,121.43,34.790001000000004,13.84,288.100006,124.75,26.15,2.67047402,17
2019-05-12,6992.7066614624,824689,52338057670991600000,3303025.0,510604588,2.87856004655158e+22,104.08015488,3876520.5714285714,121.43,34.790001000000004,13.84,288.100006,124.75,26.15,2.67047402,17
2019-05-13,7906.9408350528,876055,56097875879490000000,3300937.5,511048601,2.87856004655158e+22,112.20050336,3872596.7142857136,122.66999799999999,34.18,13.84,280.859985,125.730003,26.15,2.67047402,17
2019-05-14,7928.4174163467005,902398,50589807496512800000,3299037.5,511504453,2.87856004655158e+22,132.68789564,3868672.857142857,122.459999,34.619999,13.86,283.399994,125.360001,26.209999,2.67047402,17
2019-05-15,8177.4535191838,877504,49366433431111800000,3297175.0,511953764,2.87856004655158e+22,192.3590738,3864749.0,122.389999,34.84,13.85,285.059998,126.129997,26.219998999999998,2.67047402,17
2019-05-16,7820.0762428218995,882365,49261524110524700000,3295350.0,512405676,2.87856004655158e+22,228.51579452,3864132.7142857136,121.510002,35.0,13.65,287.700012,125.709999,26.290001,2.67047402,17
2019-05-17,7243.6505389640015,907019,49592972529184300000,3293462.5,512834172,2.87856004655158e+22,227.26659937,3863516.4285714286,120.650002,34.599998,13.52,285.839996,125.989998,26.35,2.67047402,17
2019-05-18,7295.6497288231,855034,51272052897964500000,3291550.0,513234961,2.87961780948158e+22,134.78731749,3862900.142857143,120.650002,34.599998,13.52,285.839996,125.989998,26.35,2.67047402,17
